,full_img_path,tube_line,points_lst,cot_stage,comments,tag_time,file_name,directory_name
362,C:\Sunflowers\manual_tagging-master\first_last_imgs\200804_contin_R\7233_CROPED_1.jpg,"[(48, 192), (352, 191)]","[(232, 184), (256, 162), (283, 145), (314, 133)]",,blurry,1606817702,7233_CROPED_1.jpg,200804_contin_R
363,C:\Sunflowers\manual_tagging-master\first_last_imgs\200804_contin_R\7233_CROPED_2.jpg,"[(62, 213), (342, 228)]","[(220, 228), (223, 212), (224, 196), (227, 177), (228, 162)]",Open,,1606817717,7233_CROPED_2.jpg,200804_contin_R
364,C:\Sunflowers\manual_tagging-master\first_last_imgs\200804_contin_R\7233_CROPED_3.jpg,"[(82, 381), (389, 376)]","[(270, 376), (281, 327), (306, 276), (334, 236), (369, 184), (391, 167)]",Open,,1606817728,7233_CROPED_3.jpg,200804_contin_R
365,C:\Sunflowers\manual_tagging-master\first_last_imgs\200804_contin_R\7233_CROPED_4.jpg,"[(110, 543), (467, 548)]","[(315, 542), (344, 464), (386, 403), (433, 352), (509, 300), (580, 259)]",Open,,1606817739,7233_CROPED_4.jpg,200804_contin_R
366,C:\Sunflowers\manual_tagging-master\first_last_imgs\200804_contin_R\7233_CROPED_5.jpg,"[(58, 341), (392, 342)]","[(258, 339), (267, 308), (277, 272), (290, 241), (301, 213)]",Open,,1606817750,7233_CROPED_5.jpg,200804_contin_R
367,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_L\0016_CROPED_1.jpg,"[(130, 416), (492, 406)]","[(253, 394), (254, 347), (254, 290), (268, 238), (277, 207)]",Closed,,1606817763,0016_CROPED_1.jpg,200805_contin_L
368,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_L\0016_CROPED_2.jpg,"[(88, 297), (460, 285)]","[(308, 280), (309, 248), (309, 214), (319, 178), (306, 135)]",Hook,,1606817777,0016_CROPED_2.jpg,200805_contin_L
369,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_L\0016_CROPED_3.jpg,"[(80, 365), (397, 358)]","[(285, 344), (287, 300), (288, 235), (284, 179), (267, 140), (264, 120)]",Closed,,1606817792,0016_CROPED_3.jpg,200805_contin_L
370,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_L\0349_CROPED_1.jpg,"[(130, 418), (489, 412)]","[(206, 395), (177, 336), (143, 289), (111, 244), (74, 207), (38, 170)]",,leaves not showing,1606817817,0349_CROPED_1.jpg,200805_contin_L
371,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_L\0349_CROPED_2.jpg,"[(88, 298), (460, 288)]","[(304, 280), (315, 241), (303, 198), (274, 161), (242, 133), (233, 128)]",Open,,1606817830,0349_CROPED_2.jpg,200805_contin_L
372,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_L\0349_CROPED_3.jpg,"[(80, 368), (399, 361)]","[(260, 335), (240, 268), (201, 198), (166, 135), (123, 90), (90, 48)]",Closed,leaves not showing,1606817848,0349_CROPED_3.jpg,200805_contin_L
373,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_R\0016_CROPED_1.jpg,"[(40, 222), (342, 215)]","[(177, 210), (175, 174), (170, 138), (169, 128)]",Closed,,1606817969,0016_CROPED_1.jpg,200805_contin_R
374,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_R\0016_CROPED_2.jpg,"[(30, 243), (312, 248)]","[(145, 226), (145, 201), (150, 175)]",Open,,1606818004,0016_CROPED_2.jpg,200805_contin_R
375,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_R\0016_CROPED_3.jpg,"[(53, 316), (364, 318)]","[(181, 302), (184, 278), (187, 264)]",Closed,,1606818015,0016_CROPED_3.jpg,200805_contin_R
376,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_R\0016_CROPED_4.jpg,"[(163, 518), (514, 510)]","[(372, 494), (388, 445), (399, 384), (405, 346)]",Open,,1606818025,0016_CROPED_4.jpg,200805_contin_R
377,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_R\0016_CROPED_5.jpg,"[(17, 249), (350, 241)]","[(148, 236), (157, 210), (164, 193), (176, 184)]",Closed,,1606819790,0016_CROPED_5.jpg,200805_contin_R
378,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_R\0349_CROPED_1.jpg,"[(41, 227), (341, 219)]","[(215, 208), (233, 167), (246, 134)]",Closed,,1606819808,0349_CROPED_1.jpg,200805_contin_R
379,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_R\0349_CROPED_2.jpg,"[(28, 235), (312, 243)]","[(151, 220), (156, 197), (168, 172)]",Open,,1606819817,0349_CROPED_2.jpg,200805_contin_R
380,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_R\0349_CROPED_3.jpg,"[(52, 318), (363, 321)]","[(193, 300), (198, 276), (203, 253)]",Closed,,1606819826,0349_CROPED_3.jpg,200805_contin_R
381,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_R\0349_CROPED_4.jpg,"[(161, 524), (520, 516)]","[(391, 499), (420, 427), (452, 346), (501, 260), (533, 195)]",Open,,1606819838,0349_CROPED_4.jpg,200805_contin_R
382,C:\Sunflowers\manual_tagging-master\first_last_imgs\200805_contin_R\0349_CROPED_5.jpg,"[(17, 255), (351, 244)]","[(162, 227), (173, 203), (187, 178), (201, 147), (209, 139)]",Closed,,1606819854,0349_CROPED_5.jpg,200805_contin_R
383,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_L\0016_CROPED_1.jpg,"[(61, 279), (420, 278)]","[(234, 259), (229, 240), (220, 214), (215, 192), (207, 174)]",Hook,,1606819865,0016_CROPED_1.jpg,200806_contin_L
384,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_L\0016_CROPED_2.jpg,"[(122, 461), (496, 452)]","[(403, 443), (400, 387), (400, 335), (407, 294), (426, 259), (445, 238)]",Open,,1606819882,0016_CROPED_2.jpg,200806_contin_L
385,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_L\0016_CROPED_3.jpg,"[(110, 348), (430, 348)]","[(254, 334), (249, 294), (243, 255), (243, 219), (235, 198)]",Closed,,1606819895,0016_CROPED_3.jpg,200806_contin_L
386,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_L\0354_CROPED_1.jpg,"[(63, 279), (421, 273)]","[(192, 252), (163, 220), (125, 196), (81, 167), (55, 149)]",,cant  see leaves,1606819916,0354_CROPED_1.jpg,200806_contin_L
387,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_L\0354_CROPED_2.jpg,"[(122, 460), (497, 448)]","[(350, 441), (325, 402), (288, 364), (255, 324), (228, 283), (208, 232), (203, 179)]",Open,,1606819933,0354_CROPED_2.jpg,200806_contin_L
388,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_L\0354_CROPED_3.jpg,"[(110, 347), (431, 344)]","[(277, 335), (264, 302), (243, 259), (221, 218), (213, 194)]",Closed,,1606819950,0354_CROPED_3.jpg,200806_contin_L
389,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_R\0016_CROPED_1.jpg,"[(64, 255), (364, 249)]","[(210, 225), (203, 212)]",Closed,,1606819962,0016_CROPED_1.jpg,200806_contin_R
390,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_R\0016_CROPED_2.jpg,"[(69, 216), (351, 222)]","[(192, 194), (192, 171)]",Open,,1606819974,0016_CROPED_2.jpg,200806_contin_R
391,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_R\0016_CROPED_3.jpg,"[(69, 278), (380, 265)]","[(254, 253), (260, 219), (263, 174), (267, 147)]",Open,,1606819998,0016_CROPED_3.jpg,200806_contin_R
392,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_R\0016_CROPED_4.jpg,"[(77, 350), (436, 341)]","[(230, 311), (239, 268)]",Closed,,1606820008,0016_CROPED_4.jpg,200806_contin_R
393,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_R\0016_CROPED_5.jpg,"[(126, 423), (460, 414)]","[(232, 394), (218, 356), (219, 325)]",Open,,1606820018,0016_CROPED_5.jpg,200806_contin_R
394,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_R\0354_CROPED_1.jpg,"[(64, 249), (365, 242)]","[(272, 222), (294, 187), (307, 170)]",Open,,1606820029,0354_CROPED_1.jpg,200806_contin_R
395,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_R\0354_CROPED_2.jpg,"[(71, 215), (351, 219)]","[(272, 195), (288, 170), (302, 146), (308, 135)]",Open,,1606820039,0354_CROPED_2.jpg,200806_contin_R
396,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_R\0354_CROPED_3.jpg,"[(67, 275), (379, 267)]","[(311, 248), (340, 221), (374, 192), (413, 168), (455, 140)]",,bad image,1606820080,0354_CROPED_3.jpg,200806_contin_R
397,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_R\0354_CROPED_4.jpg,"[(80, 348), (440, 341)]","[(264, 313), (288, 269), (314, 225), (327, 208)]",Closed,,1606820091,0354_CROPED_4.jpg,200806_contin_R
398,C:\Sunflowers\manual_tagging-master\first_last_imgs\200806_contin_R\0354_CROPED_5.jpg,"[(124, 419), (461, 408)]","[(258, 398), (256, 347), (266, 304), (276, 268), (298, 236), (307, 213)]",Open,,1606820186,0354_CROPED_5.jpg,200806_contin_R
399,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_L\0001_CROPED_1.jpg,"[(-1, -1), (-1, -1)]","[(245, 301), (241, 264), (238, 225), (240, 184), (245, 164)]",,blurry and pink,1606820215,0001_CROPED_1.jpg,200807_contin_L
400,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_L\0001_CROPED_2.jpg,"[(-1, -1), (-1, -1)]","[(272, 351), (271, 309), (274, 255), (273, 188)]",,blurry and pink,1606820231,0001_CROPED_2.jpg,200807_contin_L
401,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_L\0001_CROPED_3.jpg,"[(-1, -1), (-1, -1)]","[(241, 407), (247, 377), (257, 350)]",Closed,"blurry, bad batch",1606820249,0001_CROPED_3.jpg,200807_contin_L
402,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_L\0001_CROPED_4.jpg,"[(-1, -1), (-1, -1)]","[(223, 319), (226, 295), (218, 279)]",,blurry,1606820262,0001_CROPED_4.jpg,200807_contin_L
403,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_L\0016_CROPED_5.jpg,"[(49, 315), (347, 301)]","[(226, 319), (226, 305), (225, 293)]",Open,,1606820273,0016_CROPED_5.jpg,200807_contin_L
404,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_L\0405_CROPED_1.jpg,"[(45, 303), (398, 293)]","[(234, 298), (223, 264), (208, 235), (199, 215), (189, 192)]",Open,,1606820290,0405_CROPED_1.jpg,200807_contin_L
405,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_L\0405_CROPED_2.jpg,"[(471, 344), (471, 344)]","[(254, 344), (247, 323), (236, 288), (208, 233), (179, 184), (162, 165)]",Open,,1606820302,0405_CROPED_2.jpg,200807_contin_L
406,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_L\0405_CROPED_3.jpg,"[(100, 395), (383, 399)]","[(203, 388), (187, 363), (171, 348), (153, 331), (147, 311)]",Open,,1606820319,0405_CROPED_3.jpg,200807_contin_L
407,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_L\0405_CROPED_4.jpg,"[(98, 397), (384, 401)]","[(210, 388), (186, 355), (158, 327), (153, 309)]",Open,,1606820340,0405_CROPED_4.jpg,200807_contin_L
408,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_L\0405_CROPED_5.jpg,"[(50, 314), (346, 300)]","[(213, 321), (206, 295), (196, 272), (185, 253)]",Open,,1606820349,0405_CROPED_5.jpg,200807_contin_L
409,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0017_CROPED_2.jpg,"[(102, 349), (383, 343)]","[(261, 332), (260, 307), (263, 284), (263, 264)]",Open,,1606820357,0017_CROPED_2.jpg,200807_contin_R
410,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0017_CROPED_4.jpg,"[(100, 404), (456, 395)]","[(255, 387), (255, 353), (253, 334)]",Closed,,1606820373,0017_CROPED_4.jpg,200807_contin_R
411,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0017_CROPED_5.jpg,"[(56, 425), (395, 419)]","[(221, 392), (227, 365), (227, 339), (229, 307)]",Closed,,1606820383,0017_CROPED_5.jpg,200807_contin_R
412,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0406_CROPED_2.jpg,"[(100, 350), (382, 338)]","[(288, 327), (301, 298), (312, 277), (320, 267)]",Open,,1606820402,0406_CROPED_2.jpg,200807_contin_R
413,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0017_CROPED_2.jpg,"[(101, 345), (383, 336)]","[(260, 328), (260, 302), (260, 280), (260, 261)]",,,1606820501,0017_CROPED_2.jpg,200807_contin_R
414,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0017_CROPED_4.jpg,"[(98, 402), (458, 393)]","[(256, 388), (258, 360), (257, 339)]",,,1606820510,0017_CROPED_4.jpg,200807_contin_R
415,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0017_CROPED_5.jpg,"[(57, 425), (394, 424)]","[(211, 390), (217, 349), (222, 318), (225, 302)]",,,1606820518,0017_CROPED_5.jpg,200807_contin_R
416,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0017_CROPED_2.jpg,"[(99, 344), (382, 336)]","[(261, 328), (260, 304), (260, 275), (257, 260)]",,,1606821342,0017_CROPED_2.jpg,200807_contin_R
417,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0017_CROPED_4.jpg,"[(101, 405), (459, 397)]","[(260, 385), (260, 362), (256, 333)]",,,1606821350,0017_CROPED_4.jpg,200807_contin_R
418,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0017_CROPED_5.jpg,"[(58, 425), (394, 420)]","[(216, 394), (217, 369), (222, 336), (227, 306)]",,,1606821375,0017_CROPED_5.jpg,200807_contin_R
419,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0406_CROPED_2.jpg,"[(100, 349), (383, 340)]","[(286, 325), (294, 303), (303, 279), (313, 267)]",,,1606821389,0406_CROPED_2.jpg,200807_contin_R
420,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0406_CROPED_4.jpg,"[(101, 405), (457, 396)]","[(296, 388), (308, 361), (325, 332), (342, 298), (353, 268)]",Closed,,1606821426,0406_CROPED_4.jpg,200807_contin_R
421,C:\Sunflowers\manual_tagging-master\first_last_imgs\200807_contin_R\0406_CROPED_5.jpg,"[(57, 424), (393, 426)]","[(238, 394), (266, 347), (300, 310), (329, 282), (353, 264)]",Closed,,1606821443,0406_CROPED_5.jpg,200807_contin_R
422,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_L\0024_CROPED_1.jpg,"[(55, 374), (412, 347)]","[(279, 338), (276, 314), (262, 287), (257, 279)]",Closed,,1606821461,0024_CROPED_1.jpg,200810_contin_L
423,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_L\0024_CROPED_3.jpg,"[(190, 488), (506, 471)]","[(355, 461), (352, 416), (349, 359), (340, 313), (325, 281)]",Open,,1606821475,0024_CROPED_3.jpg,200810_contin_L
424,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_L\0024_CROPED_5.jpg,"[(72, 303), (359, 295)]","[(235, 275), (234, 252), (233, 232), (229, 216)]",Open,,1606821489,0024_CROPED_5.jpg,200810_contin_L
425,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_L\0351_CROPED_1.jpg,"[(55, 369), (410, 350)]","[(262, 340), (254, 312), (242, 285)]",Closed,,1606821500,0351_CROPED_1.jpg,200810_contin_L
426,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_L\0351_CROPED_3.jpg,"[(188, 493), (505, 471)]","[(313, 459), (301, 404), (272, 340), (241, 287), (198, 237), (146, 197)]",Open,,1606821513,0351_CROPED_3.jpg,200810_contin_L
427,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_L\0351_CROPED_5.jpg,"[(73, 301), (357, 295)]","[(220, 274), (212, 244), (200, 217), (195, 198)]",Open,,1606821521,0351_CROPED_5.jpg,200810_contin_L
428,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_R\0024_CROPED_1.jpg,"[(59, 381), (361, 374)]","[(189, 354), (198, 315), (210, 289)]",Closed,,1606821539,0024_CROPED_1.jpg,200810_contin_R
429,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_R\0024_CROPED_2.jpg,"[(119, 396), (405, 401)]","[(273, 379), (280, 334), (291, 284), (301, 235), (306, 205)]",Open,,1606821557,0024_CROPED_2.jpg,200810_contin_R
430,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_R\0024_CROPED_3.jpg,"[(92, 368), (400, 371)]","[(216, 349), (207, 315), (203, 270)]",Open,,1606821567,0024_CROPED_3.jpg,200810_contin_R
431,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_R\0024_CROPED_4.jpg,"[(134, 505), (490, 489)]","[(334, 468), (338, 416), (345, 354)]",Hook,,1606821578,0024_CROPED_4.jpg,200810_contin_R
432,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_R\0024_CROPED_5.jpg,"[(130, 561), (466, 564)]","[(277, 541), (278, 481), (281, 415), (289, 386)]",Closed,,1606821590,0024_CROPED_5.jpg,200810_contin_R
433,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_R\0351_CROPED_1.jpg,"[(59, 379), (359, 373)]","[(208, 355), (236, 308), (266, 265), (286, 247)]",Closed,,1606821601,0351_CROPED_1.jpg,200810_contin_R
434,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_R\0351_CROPED_2.jpg,"[(117, 409), (405, 409)]","[(286, 376), (311, 328), (336, 286), (372, 245), (410, 214), (428, 197)]",Open,,1606821613,0351_CROPED_2.jpg,200810_contin_R
435,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_R\0351_CROPED_3.jpg,"[(89, 371), (400, 369)]","[(224, 351), (225, 324), (228, 294), (232, 261)]",Open,,1606821628,0351_CROPED_3.jpg,200810_contin_R
436,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_R\0351_CROPED_4.jpg,"[(133, 505), (491, 494)]","[(377, 465), (392, 402), (419, 332), (450, 272), (476, 238)]",Closed,,1606821748,0351_CROPED_4.jpg,200810_contin_R
437,C:\Sunflowers\manual_tagging-master\first_last_imgs\200810_contin_R\0351_CROPED_5.jpg,"[(126, 554), (465, 558)]","[(284, 537), (303, 427), (332, 325), (379, 261)]",Closed,,1606821759,0351_CROPED_5.jpg,200810_contin_R
438,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_L\0368_CROPED_1.jpg,"[(5, 257), (364, 232)]","[(237, 236), (238, 204), (235, 178), (236, 152)]",Open,,1606821772,0368_CROPED_1.jpg,200811_contin_L
439,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_L\0368_CROPED_2.jpg,"[(251, 459), (622, 460)]","[(427, 458), (439, 412), (445, 360), (450, 313), (453, 266)]",Closed,,1606821788,0368_CROPED_2.jpg,200811_contin_L
440,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_L\0368_CROPED_3.jpg,"[(143, 448), (462, 452)]","[(288, 410), (271, 364), (252, 333)]",Open,,1606821801,0368_CROPED_3.jpg,200811_contin_L
441,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_L\0368_CROPED_4.jpg,"[(29, 337), (313, 328)]","[(230, 325), (229, 303), (228, 284), (226, 268)]",Open,,1606821842,0368_CROPED_4.jpg,200811_contin_L
442,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_L\0368_CROPED_5.jpg,"[(227, 402), (527, 394)]","[(368, 404), (361, 377), (344, 351), (329, 319), (321, 289)]",Closed,,1606821856,0368_CROPED_5.jpg,200811_contin_L
443,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_L\0708_CROPED_1.jpg,"[(6, 267), (365, 234)]","[(205, 236), (184, 210), (167, 187), (149, 162), (133, 142)]",Open,,1606821866,0708_CROPED_1.jpg,200811_contin_L
444,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_L\0708_CROPED_2.jpg,"[(251, 458), (625, 460)]","[(372, 461), (346, 430), (310, 361), (257, 308), (206, 265), (154, 222), (134, 207)]",Closed,,1606821882,0708_CROPED_2.jpg,200811_contin_L
445,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_L\0708_CROPED_3.jpg,"[(144, 422), (462, 419)]","[(259, 412), (235, 376), (205, 351), (176, 320), (145, 300), (117, 276), (97, 258)]",Open,,1606821897,0708_CROPED_3.jpg,200811_contin_L
446,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_L\0708_CROPED_4.jpg,"[(28, 334), (312, 327)]","[(216, 336), (207, 309), (191, 273), (175, 244), (157, 219), (146, 199)]",Open,,1606821908,0708_CROPED_4.jpg,200811_contin_L
447,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_L\0708_CROPED_5.jpg,"[(223, 402), (528, 397)]","[(368, 400), (348, 364), (324, 332), (290, 297), (268, 281), (246, 268), (223, 253), (196, 237)]",Closed,,1606821921,0708_CROPED_5.jpg,200811_contin_L
448,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_R\0368_CROPED_1.jpg,"[(42, 327), (347, 320)]","[(232, 317), (237, 280), (247, 237), (256, 195)]",Open,,1606821933,0368_CROPED_1.jpg,200811_contin_R
449,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_R\0368_CROPED_2.jpg,"[(52, 237), (334, 249)]","[(165, 226), (171, 199), (173, 167), (177, 147)]",Open,,1606821947,0368_CROPED_2.jpg,200811_contin_R
450,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_R\0368_CROPED_3.jpg,"[(123, 333), (438, 345)]","[(249, 311), (244, 262), (242, 216), (239, 182), (239, 180)]",Closed,,1606821957,0368_CROPED_3.jpg,200811_contin_R
451,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_R\0368_CROPED_4.jpg,"[(63, 324), (419, 307)]","[(277, 327), (270, 293), (269, 271), (264, 242)]",Open,,1606821969,0368_CROPED_4.jpg,200811_contin_R
452,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_R\0368_CROPED_5.jpg,"[(76, 371), (413, 367)]","[(211, 362), (204, 322), (197, 287)]",Closed,,1606821978,0368_CROPED_5.jpg,200811_contin_R
453,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_R\0708_CROPED_1.jpg,"[(42, 325), (347, 323)]","[(266, 306), (291, 258), (329, 217), (374, 174), (403, 149)]",Open,,1606821992,0708_CROPED_1.jpg,200811_contin_R
454,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_R\0708_CROPED_2.jpg,"[(49, 245), (334, 251)]","[(172, 226), (179, 204), (189, 173), (195, 151)]",Open,,1606822001,0708_CROPED_2.jpg,200811_contin_R
455,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_R\0708_CROPED_3.jpg,"[(121, 358), (432, 375)]","[(259, 320), (281, 275), (306, 230), (338, 197), (376, 148)]",Closed,,1606822012,0708_CROPED_3.jpg,200811_contin_R
456,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_R\0708_CROPED_4.jpg,"[(62, 324), (414, 304)]","[(304, 321), (326, 272), (351, 207), (368, 167)]",Open,,1606822022,0708_CROPED_4.jpg,200811_contin_R
457,C:\Sunflowers\manual_tagging-master\first_last_imgs\200811_contin_R\0708_CROPED_5.jpg,"[(76, 372), (412, 371)]","[(237, 361), (238, 312), (246, 262), (255, 213), (261, 176)]",Closed,,1606822033,0708_CROPED_5.jpg,200811_contin_R
458,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_L\0016_CROPED_1.jpg,"[(128, 330), (488, 315)]","[(240, 311), (233, 276), (221, 252), (204, 233)]",Closed,,1606822045,0016_CROPED_1.jpg,200812_contin_L
459,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_L\0016_CROPED_2.jpg,"[(181, 399), (554, 398)]","[(346, 385), (334, 340), (315, 300), (300, 270), (282, 235), (276, 208)]",Closed,,1606822056,0016_CROPED_2.jpg,200812_contin_L
460,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_L\0016_CROPED_4.jpg,"[(84, 330), (375, 335)]","[(255, 315), (261, 282), (256, 249)]",Closed,,1606822065,0016_CROPED_4.jpg,200812_contin_L
461,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_L\0016_CROPED_5.jpg,"[(171, 367), (478, 362)]","[(329, 358), (325, 313), (324, 271), (320, 226), (312, 194)]",Closed,,1606822075,0016_CROPED_5.jpg,200812_contin_L
462,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_L\0369_CROPED_1.jpg,"[(128, 329), (487, 309)]","[(228, 309), (194, 260), (156, 217), (113, 179)]",Closed,,1606822084,0369_CROPED_1.jpg,200812_contin_L
463,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_L\0369_CROPED_2.jpg,"[(180, 395), (553, 399)]","[(319, 377), (283, 312), (229, 261), (167, 206), (108, 155), (64, 113)]",, cant see leaves,1606822102,0369_CROPED_2.jpg,200812_contin_L
464,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_L\0369_CROPED_4.jpg,"[(86, 328), (370, 335)]","[(225, 312), (211, 269), (182, 226), (149, 189), (132, 167)]",Closed,,1606822112,0369_CROPED_4.jpg,200812_contin_L
465,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_L\0369_CROPED_5.jpg,"[(174, 365), (474, 361)]","[(316, 361), (308, 312), (288, 263), (264, 214), (229, 170), (177, 130), (133, 105)]",Closed,,1606822130,0369_CROPED_5.jpg,200812_contin_L
466,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_R\0016_CROPED_1.jpg,"[(136, 401), (439, 404)]","[(302, 364), (306, 338), (314, 305)]",Open,,1606822139,0016_CROPED_1.jpg,200812_contin_R
467,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_R\0016_CROPED_2.jpg,"[(90, 518), (371, 529)]","[(215, 493), (215, 452), (212, 418), (214, 375)]",Open,,1606822154,0016_CROPED_2.jpg,200812_contin_R
468,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_R\0016_CROPED_3.jpg,"[(73, 338), (383, 354)]","[(188, 324), (183, 290), (181, 264), (186, 240)]",Closed,,1606822163,0016_CROPED_3.jpg,200812_contin_R
469,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_R\0016_CROPED_5.jpg,"[(94, 492), (427, 501)]","[(273, 448), (277, 404)]",Closed,,1606822180,0016_CROPED_5.jpg,200812_contin_R
470,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_R\0369_CROPED_1.jpg,"[(137, 402), (431, 403)]","[(318, 367), (341, 314), (376, 248)]",Open,,1606822197,0369_CROPED_1.jpg,200812_contin_R
